,username,query_date,report_name,doc,start_date,end_date,is_period,query_date_year,query_date_month,query_date_day,query_date_weekday,doc_start_date_year,doc_start_date_month,doc_start_date_day,doc_start_date_weekday,doc_end_date_year,doc_end_date_month,doc_end_date_day,doc_end_date_weekday
569,000761,2017-02-09,000761,FMT_POS_0030,2016-07-05,2017-02-28,True,2017,2,9,4,2016,7,5,2,2017,2,28,2
886,000761,2017-02-10,000761,FMT_POS_0030,2016-04-04,2017-02-28,True,2017,2,10,5,2016,4,4,1,2017,2,28,2
2653,user5,2017-02-16,user5,FMT_POS_0030,2017-01-02,2017-02-21,True,2017,2,16,4,2017,1,2,1,2017,2,21,2
6293,000761,2017-02-09,000761,FMT_POS_0030,2016-03-07,2017-02-28,True,2017,2,9,4,2016,3,7,1,2017,2,28,2
6299,000761,2017-02-09,000761,FMT_POS_0030,2016-05-05,2017-02-28,True,2017,2,9,4,2016,5,5,4,2017,2,28,2
6307,000761,2017-02-09,000761,FMT_POS_0030,2016-07-05,2017-02-28,True,2017,2,9,4,2016,7,5,2,2017,2,28,2
7190,000761,2017-02-09,000761,FMT_POS_0030,2016-04-04,2017-02-28,True,2017,2,9,4,2016,4,4,1,2017,2,28,2
11747,user19,2017-03-15,user19,FMT_POS_0030,2000-05-01,2027-03-31,True,2017,3,15,3,2000,5,1,1,2027,3,31,3
15333,mPOS,2017-03-24,mPOS,FMT_POS_0030,,,True,2017,3,24,5,0,0,0,0,0,0,0,0
15371,mPOS,2017-03-24,mPOS,FMT_POS_0030,,,True,2017,3,24,5,0,0,0,0,0,0,0,0
15382,mPOS,2017-03-24,mPOS,FMT_POS_0030,,,True,2017,3,24,5,0,0,0,0,0,0,0,0
15384,mPOS,2017-03-24,mPOS,FMT_POS_0030,,,True,2017,3,24,5,0,0,0,0,0,0,0,0
15390,mPOS,2017-03-24,mPOS,FMT_POS_0030,,,True,2017,3,24,5,0,0,0,0,0,0,0,0
15391,mPOS,2017-03-24,mPOS,FMT_POS_0030,,,True,2017,3,24,5,0,0,0,0,0,0,0,0
15392,mPOS,2017-03-24,mPOS,FMT_POS_0030,,,True,2017,3,24,5,0,0,0,0,0,0,0,0
18759,user18,2017-03-27,user18,FMT_POS_0030,2017-03-01,2017-03-31,True,2017,3,27,1,2017,3,1,3,2017,3,31,5
18844,user18,2017-03-27,user18,FMT_POS_0030,2017-03-01,2017-03-31,True,2017,3,27,1,2017,3,1,3,2017,3,31,5
18921,user18,2017-03-27,user18,FMT_POS_0030,2017-03-01,2017-03-31,True,2017,3,27,1,2017,3,1,3,2017,3,31,5
18998,user18,2017-03-27,user18,FMT_POS_0030,2017-03-01,2017-03-31,True,2017,3,27,1,2017,3,1,3,2017,3,31,5
19298,user10,2017-03-27,user10,FMT_POS_0030,2016-03-26,2016-03-28,True,2017,3,27,1,2016,3,26,6,2016,3,28,1
19375,user10,2017-03-27,user10,FMT_POS_0030,2017-03-01,2017-03-31,True,2017,3,27,1,2017,3,1,3,2017,3,31,5
19457,user14,2017-03-27,user14,FMT_POS_0030,2017-01-01,2017-03-31,True,2017,3,27,1,2017,1,1,7,2017,3,31,5
19913,user18,2017-03-27,user18,FMT_POS_0030,2017-03-01,2017-03-31,True,2017,3,27,1,2017,3,1,3,2017,3,31,5
20530,yusiang,2017-03-27,yusiang,FMT_POS_0030,2012-01-01,2017-01-01,True,2017,3,27,1,2012,1,1,7,2017,1,1,7
22518,user1,2017-04-05,user1,FMT_POS_0030,,9999-12-31,True,2017,4,5,3,0,0,0,0,0,0,0,0
22519,user1,2017-04-05,user1,FMT_POS_0030,,9999-12-31,True,2017,4,5,3,0,0,0,0,0,0,0,0
22526,user1,2017-04-05,user1,FMT_POS_0030,,9999-12-31,True,2017,4,5,3,0,0,0,0,0,0,0,0
22527,user1,2017-04-05,user1,FMT_POS_0030,2017-03-31,2017-03-31,True,2017,4,5,3,2017,3,31,5,2017,3,31,5
22528,user1,2017-04-05,user1,FMT_POS_0030,2017-03-01,2017-03-01,True,2017,4,5,3,2017,3,1,3,2017,3,1,3
25958,user2,2017-04-07,user2,FMT_POS_0030,2017-01-03,2017-03-31,True,2017,4,7,5,2017,1,3,2,2017,3,31,5
30459,user2,2017-04-20,user2,FMT_POS_0030,2017-05-31,2017-05-31,True,2017,4,20,4,2017,5,31,3,2017,5,31,3
