,username,query_date,report_name,doc,start_date,end_date,is_period
1080,000316,2017-02-10,000316,ODS_INV_7230,,9999-12-31,True
3886,invdaphne,2017-02-23,invdaphne,ODS_INV_7230,,9999-12-31,True
4242,invdaphne,2017-02-23,invdaphne,ODS_INV_7230,,9999-12-31,True
4243,invdaphne,2017-02-23,invdaphne,ODS_INV_7230,,9999-12-31,True
5286,000316,2017-03-10,000316,ODS_INV_7230,,9999-12-31,True
5394,000316,2017-02-10,000316,ODS_INV_7230,,9999-12-31,True
5395,000316,2017-02-10,000316,ODS_INV_7230,,9999-12-31,True
5396,000316,2017-02-10,000316,ODS_INV_7230,,9999-12-31,True
5587,000768,2017-02-15,000768,ODS_INV_7230,,9999-12-31,True
5589,000768,2017-02-15,000768,ODS_INV_7230,,9999-12-31,True
5592,000768,2017-02-15,000768,ODS_INV_7230,,9999-12-31,True
5614,000768,2017-02-15,000768,ODS_INV_7230,,9999-12-31,True
5629,000768,2017-02-15,000768,ODS_INV_7230,,9999-12-31,True
5630,000768,2017-02-15,000768,ODS_INV_7230,,9999-12-31,True
5657,000316,2017-02-10,000316,ODS_INV_7230,,9999-12-31,True
5658,000316,2017-02-10,000316,ODS_INV_7230,,9999-12-31,True
5659,000316,2017-02-10,000316,ODS_INV_7230,,9999-12-31,True
5661,000316,2017-02-10,000316,ODS_INV_7230,,9999-12-31,True
5662,000316,2017-02-10,000316,ODS_INV_7230,,9999-12-31,True
5697,000316,2017-02-10,000316,ODS_INV_7230,,9999-12-31,True
5698,000316,2017-02-10,000316,ODS_INV_7230,,9999-12-31,True
7425,000316,2017-03-06,000316,ODS_INV_7230,,9999-12-31,True
7426,000316,2017-03-06,000316,ODS_INV_7230,,9999-12-31,True
7437,000316,2017-03-06,000316,ODS_INV_7230,,9999-12-31,True
7666,000316,2017-03-06,000316,ODS_INV_7230,,9999-12-31,True
7669,000316,2017-03-06,000316,ODS_INV_7230,,9999-12-31,True
7670,000316,2017-03-06,000316,ODS_INV_7230,,9999-12-31,True
7682,000316,2017-03-06,000316,ODS_INV_7230,,9999-12-31,True
7698,roxana,2017-03-06,roxana,ODS_INV_7230,,9999-12-31,True
9427,000316,2017-03-09,000316,ODS_INV_7230,,9999-12-31,True
9430,000316,2017-03-09,000316,ODS_INV_7230,,9999-12-31,True
9431,000316,2017-03-09,000316,ODS_INV_7230,,9999-12-31,True
10790,ricky,2017-03-14,ricky,ODS_INV_7230,,9999-12-31,True
10820,ricky,2017-03-14,ricky,ODS_INV_7230,,9999-12-31,True
10829,ricky,2017-03-14,ricky,ODS_INV_7230,,9999-12-31,True
11046,ricky,2017-03-14,ricky,ODS_INV_7230,,9999-12-31,True
11047,ricky,2017-03-14,ricky,ODS_INV_7230,,9999-12-31,True
11050,jimmy,2017-03-14,jimmy,ODS_INV_7230,,9999-12-31,True
11055,roxana,2017-03-14,roxana,ODS_INV_7230,,9999-12-31,True
11064,ricky,2017-03-14,ricky,ODS_INV_7230,,9999-12-31,True
11065,roxana,2017-03-14,roxana,ODS_INV_7230,,9999-12-31,True
11197,000316,2017-03-14,000316,ODS_INV_7230,,9999-12-31,True
11251,000316,2017-03-13,000316,ODS_INV_7230,,9999-12-31,True
11252,000316,2017-03-13,000316,ODS_INV_7230,,9999-12-31,True
11253,000316,2017-03-13,000316,ODS_INV_7230,,9999-12-31,True
11254,000316,2017-03-13,000316,ODS_INV_7230,,9999-12-31,True
11255,000316,2017-03-13,000316,ODS_INV_7230,,9999-12-31,True
11256,000316,2017-03-13,000316,ODS_INV_7230,,9999-12-31,True
