,username,query_date,report_name,doc,start_date,end_date,is_period
15591,mPOS,2017-03-24,mPOS,FMT_SC_6850,,,True
15637,mPOS,2017-03-24,mPOS,FMT_SC_6850,,,True
15639,mPOS,2017-03-24,mPOS,FMT_SC_6850,,,True
15643,mPOS,2017-03-24,mPOS,FMT_SC_6850,,,True
15645,mPOS,2017-03-24,mPOS,FMT_SC_6850,,,True
15646,mPOS,2017-03-24,mPOS,FMT_SC_6850,,,True
20723,mPOS,2017-03-28,mPOS,FMT_SC_6850,,,True
20724,mPOS,2017-03-28,mPOS,FMT_SC_6850,,,True
21623,mPOS,2017-04-05,mPOS,FMT_SC_6850,2015-04-05,2017-04-05,True
21634,mPOS,2017-04-05,mPOS,FMT_SC_6850,2015-04-05,2017-04-05,True
21652,mPOS,2017-04-05,mPOS,FMT_SC_6850,2015-04-05,2017-04-05,True
21661,mPOS,2017-04-05,mPOS,FMT_SC_6850,2015-04-05,2017-04-05,True
21673,mPOS,2017-04-05,mPOS,FMT_SC_6850,2015-04-05,2017-04-05,True
21682,mPOS,2017-04-05,mPOS,FMT_SC_6850,2015-04-05,2017-04-05,True
21750,mPOS,2017-04-05,mPOS,FMT_SC_6850,2015-04-05,2017-04-05,True
21759,mPOS,2017-04-05,mPOS,FMT_SC_6850,2015-04-05,2017-04-05,True
21815,mPOS,2017-04-05,mPOS,FMT_SC_6850,2015-04-05,2015-04-05,True
21823,mPOS,2017-04-05,mPOS,FMT_SC_6850,2015-04-05,2015-04-05,True
21834,mPOS,2017-04-05,mPOS,FMT_SC_6850,2015-04-05,2015-04-05,True
21842,mPOS,2017-04-05,mPOS,FMT_SC_6850,2015-04-05,2015-04-05,True
21850,mPOS,2017-04-05,mPOS,FMT_SC_6850,2015-04-05,2015-04-05,True
21861,mPOS,2017-04-05,mPOS,FMT_SC_6850,2015-04-05,2015-04-05,True
21869,mPOS,2017-04-05,mPOS,FMT_SC_6850,2015-04-05,2015-04-05,True
21877,mPOS,2017-04-05,mPOS,FMT_SC_6850,2015-04-05,2015-04-05,True
21885,mPOS,2017-04-05,mPOS,FMT_SC_6850,2015-04-05,2015-04-05,True
21893,mPOS,2017-04-05,mPOS,FMT_SC_6850,2015-04-05,2015-04-05,True
21901,mPOS,2017-04-05,mPOS,FMT_SC_6850,2015-04-05,2015-04-05,True
21909,mPOS,2017-04-05,mPOS,FMT_SC_6850,2015-04-05,2015-04-05,True
21917,mPOS,2017-04-05,mPOS,FMT_SC_6850,2015-04-05,2015-04-05,True
21928,mPOS,2017-04-05,mPOS,FMT_SC_6850,2015-04-05,2015-04-05,True
21936,mPOS,2017-04-05,mPOS,FMT_SC_6850,2015-04-05,2015-04-05,True
21944,mPOS,2017-04-05,mPOS,FMT_SC_6850,2015-04-05,2015-04-05,True
21955,mPOS,2017-04-05,mPOS,FMT_SC_6850,2015-04-05,2015-04-05,True
21963,mPOS,2017-04-05,mPOS,FMT_SC_6850,2015-04-05,2015-04-05,True
21971,mPOS,2017-04-05,mPOS,FMT_SC_6850,2015-04-05,2015-04-05,True
21982,mPOS,2017-04-05,mPOS,FMT_SC_6850,2015-04-05,2015-04-05,True
21990,mPOS,2017-04-05,mPOS,FMT_SC_6850,2015-04-05,2015-04-05,True
21998,mPOS,2017-04-05,mPOS,FMT_SC_6850,2015-04-05,2015-04-05,True
22011,mPOS,2017-04-05,mPOS,FMT_SC_6850,2015-04-05,2017-04-05,True
22025,mPOS,2017-04-05,mPOS,FMT_SC_6850,2015-04-05,2015-04-05,True
