,username,query_date,report_name,doc,start_date,end_date,is_period
1345,user1,2017-04-19,user1,ODS_UNB_0470,,9999-12-31,True
4674,000791,2017-03-07,000791,ODS_UNB_0470,,9999-12-31,True
4675,000791,2017-03-07,000791,ODS_UNB_0470,,9999-12-31,True
5704,NBJENIA,2017-02-08,NBJENIA,ODS_UNB_0470,,9999-12-31,True
5705,NBJENIA,2017-02-08,NBJENIA,ODS_UNB_0470,,9999-12-31,True
6886,shiang,2017-02-20,shiang,ODS_UNB_0470,,9999-12-31,True
8642,user3,2017-03-07,user3,ODS_UNB_0470,,9999-12-31,True
8651,user2,2017-03-07,user2,ODS_UNB_0470,,9999-12-31,True
15291,user4,2017-03-22,user4,ODS_UNB_0470,,9999-12-31,True
15292,user4,2017-03-22,user4,ODS_UNB_0470,,9999-12-31,True
15295,000791,2017-03-22,000791,ODS_UNB_0470,,9999-12-31,True
17041,user4,2017-03-22,user4,ODS_UNB_0470,,9999-12-31,True
17062,user4,2017-03-22,user4,ODS_UNB_0470,,9999-12-31,True
17063,001751,2017-03-22,001751,ODS_UNB_0470,,9999-12-31,True
17547,shiang,2017-03-28,shiang,ODS_UNB_0470,,9999-12-31,True
17620,shiang,2017-03-28,shiang,ODS_UNB_0470,,9999-12-31,True
19820,shiang,2017-03-28,shiang,ODS_UNB_0470,,9999-12-31,True
19826,shiang,2017-03-28,shiang,ODS_UNB_0470,,9999-12-31,True
