,username,query_date,report_name,doc,start_date,end_date,is_period
23281,roxana,2017-04-07,roxana,ODS_FIN_0270,,9999-12-31,True
23284,roxana,2017-04-07,roxana,ODS_FIN_0860,,9999-12-31,True
23285,roxana,2017-04-07,roxana,ODS_FIN_0860,,9999-12-31,True
23286,roxana,2017-04-07,roxana,ODS_FIN_0860,,9999-12-31,True
23287,roxana,2017-04-07,roxana,ODS_FIN_0860,,9999-12-31,True
23302,roxana,2017-04-07,roxana,ODS_FIN_0310,,9999-12-31,True
23317,roxana,2017-04-07,roxana,ODS_INV_7200,2017-01-03,2017-01-03,True
23358,roxana,2017-04-07,roxana,ODS_INV_7200,,9999-12-31,True
23359,roxana,2017-04-07,roxana,ODS_INV_7200,,9999-12-31,True
23360,roxana,2017-04-07,roxana,ODS_INV_7200,2017-01-03,2017-01-03,True
23409,roxana,2017-04-07,roxana,ODS_INV_7230,2017-03-31,2017-03-31,True
23410,roxana,2017-04-07,roxana,ODS_INV_7230,2017-01-03,2017-01-03,True
23411,roxana,2017-04-07,roxana,ODS_INV_7230,2017-01-03,2017-01-03,True
23448,roxana,2017-04-07,roxana,ODS_INV_7200,2017-01-03,2017-01-03,True
23449,roxana,2017-04-07,roxana,ODS_INV_7200,2017-03-31,2017-03-31,True
23571,roxana,2017-04-07,roxana,ODS_FIN_0830,,9999-12-31,True
23637,roxana,2017-04-07,roxana,ODS_INV_7200,2017-03-31,2017-03-31,True
25108,roxana,2017-04-07,roxana,ODS_FIN_0270,,9999-12-31,True
25180,roxana,2017-04-07,roxana,ODS_FIN_0860,,9999-12-31,True
25185,roxana,2017-04-07,roxana,ODS_FIN_0860,,9999-12-31,True
