,username,query_date,report_name,doc,start_date,end_date,is_period
11534,user4,2017-03-15,user4,ODS_POS_0970,,9999-12-31,True
11535,user4,2017-03-15,user4,ODS_POS_0960,,9999-12-31,True
11546,user4,2017-03-15,user4,ODS_POS_1140,,9999-12-31,True
11547,user4,2017-03-15,user4,ODS_POS_0940,2017-02-02,2017-02-02,True
11548,user4,2017-03-15,user4,ODS_POS_0940,2017-02-07,2017-02-07,True
11549,user4,2017-03-15,user4,ODS_POS_0940,2017-01-26,2017-01-26,True
11550,user4,2017-03-15,user4,ODS_POS_0940,2017-01-23,2017-01-23,True
11551,user4,2017-03-15,user4,ODS_POS_0940,2017-01-26,2017-01-26,True
11552,user4,2017-03-15,user4,ODS_POS_0940,2017-01-26,2017-01-26,True
11553,user4,2017-03-15,user4,ODS_POS_0940,2017-01-26,2017-01-26,True
11554,user4,2017-03-15,user4,ODS_POS_1140,,9999-12-31,True
11560,user4,2017-03-15,user4,FMT_POS_0250,2017-02-07,2017-02-07,True
11672,user4,2017-03-15,user4,ODS_POS_0970,,9999-12-31,True
11673,user4,2017-03-15,user4,ODS_POS_1140,,9999-12-31,True
11674,user4,2017-03-15,user4,ODS_POS_0940,2017-01-23,2017-01-23,True
11675,user4,2017-03-15,user4,ODS_POS_0940,2017-01-26,2017-01-26,True
11676,user4,2017-03-15,user4,ODS_POS_0940,2017-01-26,2017-01-26,True
11677,user4,2017-03-15,user4,ODS_POS_0940,2017-01-26,2017-01-26,True
11686,user4,2017-03-15,user4,ODS_POS_1140,,9999-12-31,True
11699,user4,2017-03-15,user4,ODS_POS_0970,,9999-12-31,True
11712,user4,2017-03-15,user4,FMT_POS_0350,2017-02-07,2017-02-07,True
11810,user4,2017-03-15,user4,ODS_POS_0940,2017-01-26,2017-01-26,True
11811,user4,2017-03-15,user4,ODS_POS_0970,,9999-12-31,True
11812,user4,2017-03-15,user4,ODS_POS_0960,,9999-12-31,True
